time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-09-02_16:51:35,44000,55000,42000,2.0,0.6,4.6,15000,3250,10000,-2.0,-0.6,-3.5
